date,prev,L,S,OI,net,dL,dS,dNet,dOI,dLpct,net_prev
2005-05-17,2005-05-10,47839,76254,368763,-28415,-1206,18457,-19663,13824,-0.3397766940234801,-8752
2005-05-24,2005-05-17,55200,60089,379754,-4889,7361,-16165,23526,10991,1.9961330176834442,-28415
2005-05-31,2005-05-24,55980,56874,385328,-894,780,-3215,3995,5574,0.20539612485977765,-4889
2005-06-07,2005-05-31,56706,60554,377993,-3848,726,3680,-2954,-7335,0.1884109122617614,-894
2005-06-14,2005-06-07,54659,66448,392221,-11789,-2047,5894,-7941,14228,-0.5415444201347643,-3848
2005-06-21,2005-06-14,63584,60309,408745,3275,8925,-6139,15064,16524,2.2755028415102707,-11789
2005-06-28,2005-06-21,70751,58985,380584,11766,7167,-1324,8491,-28161,1.7534159439259196,3275
2005-07-05,2005-06-28,73539,60655,384980,12884,2788,1670,1118,4396,0.7325583839572867,11766
2005-07-12,2005-07-05,69163,64329,388914,4834,-4376,3674,-8050,3934,-1.1366824250610421,12884
2005-07-19,2005-07-12,73795,61863,410563,11932,4632,-2466,7098,21649,1.1910088091454667,4834
2005-07-26,2005-07-19,67492,70058,412290,-2566,-6303,8195,-14498,1727,-1.5352089691472441,11932
2005-08-02,2005-07-26,69493,69617,425317,-124,2001,-441,2442,13027,0.48533799024958163,-2566
2005-08-09,2005-08-02,67334,83387,424181,-16053,-2159,13770,-15929,-1136,-0.5076213741750271,-124
2005-08-16,2005-08-09,70022,93588,432572,-23566,2688,10201,-7513,8391,0.6336917495125901,-16053
2005-08-23,2005-08-16,71605,90638,447835,-19033,1583,-2950,4533,15263,0.3659506394311236,-23566
2005-08-30,2005-08-23,68421,94429,422367,-26008,-3184,3791,-6975,-25468,-0.7109761407661304,-19033
2005-09-06,2005-08-30,67240,103302,423709,-36062,-1181,8873,-10054,1342,-0.27961464792467217,-26008
2005-09-13,2005-09-06,80183,103046,450850,-22863,12943,-256,13199,27141,3.054690837343554,-36062
2005-09-20,2005-09-13,82264,92183,451054,-9919,2081,-10863,12944,204,0.4615725851170012,-22863
2005-09-27,2005-09-20,89188,84060,457626,5128,6924,-8123,15047,6572,1.53507118881553,-9919
2005-10-04,2005-09-27,110920,75583,499283,35337,21732,-8477,30209,41657,4.74885605275924,5128
2005-10-11,2005-10-04,109610,68860,498486,40750,-1310,-6723,5413,-797,-0.2623762475389709,35337
2005-10-18,2005-10-11,118333,69486,496569,48847,8723,626,8097,-1917,1.7498986932431404,40750
2005-10-25,2005-10-18,111970,83954,505856,28016,-6363,14468,-20831,9287,-1.2813929182047208,48847
2005-11-01,2005-10-25,113430,95907,513585,17523,1460,11953,-10493,7729,0.2886196862348178,28016
2005-11-08,2005-11-01,106490,100859,516998,5631,-6940,4952,-11892,3413,-1.3512855710349796,17523
2005-11-15,2005-11-08,105408,107131,520145,-1723,-1082,6272,-7354,3147,-0.20928514230229128,5631
2005-11-22,2005-11-15,93615,111487,486754,-17872,-11793,4356,-16149,-33391,-2.2672524007728616,-1723
2005-11-29,2005-11-22,91104,112084,472529,-20980,-2511,597,-3108,-14225,-0.5158663308365211,-17872
2005-12-06,2005-11-29,98148,117505,482216,-19357,7044,5421,1623,9687,1.4907021579627917,-20980
2005-12-13,2005-12-06,99095,122704,497287,-23609,947,5199,-4252,15071,0.19638502247955272,-19357
2005-12-20,2005-12-13,101747,107577,505578,-5830,2652,-15127,17779,8291,0.5332936513522372,-23609
2005-12-27,2005-12-20,108564,91583,505375,16981,6817,-15994,22811,-203,1.3483577212616056,-5830
2006-01-03,2005-12-27,118481,76418,529434,42063,9917,-15165,25082,24059,1.9623052188968588,16981
2006-01-10,2006-01-03,115079,75940,527120,39139,-3402,-478,-2924,-2314,-0.6425730119334988,42063
2006-01-17,2006-01-10,110647,76569,537694,34078,-4432,629,-5061,10574,-0.8407952648353315,39139
2006-01-24,2006-01-17,110230,80094,545511,30136,-417,3525,-3942,7817,-0.07755340398070278,34078
2006-01-31,2006-01-24,127932,72725,586415,55207,17702,-7369,25071,40904,3.245030805978248,30136
2006-02-07,2006-01-31,142097,69559,630554,72538,14165,-3166,17331,44139,2.4155248416224,55207
2006-02-14,2006-02-07,144489,72491,637088,71998,2392,2932,-540,6534,0.3793489534599733,72538
2006-02-21,2006-02-14,145040,74166,670581,70874,551,1675,-1124,33493,0.08648726706514642,71998
2006-02-28,2006-02-21,140064,67070,629447,72994,-4976,-7096,2120,-41134,-0.7420430939737332,70874
2006-03-07,2006-02-28,140358,61966,635379,78392,294,-5104,5398,5932,0.04670766561759767,72994
2006-03-14,2006-03-07,130901,63770,639685,67131,-9457,1804,-11261,4306,-1.4884029846752882,78392
2006-03-21,2006-03-14,115244,64321,625571,50923,-15657,551,-16208,-14114,-2.447610933506335,67131
2006-03-28,2006-03-21,109977,66173,617351,43804,-5267,1852,-7119,-8220,-0.8419507937548256,50923
2006-04-04,2006-03-28,113483,71963,621971,41520,3506,5790,-2284,4620,0.5679103135817387,43804
2006-04-11,2006-04-04,130386,65185,656898,65201,16903,-6778,23681,34927,2.717650822948337,41520
2006-04-18,2006-04-11,131585,66836,649736,64749,1199,1651,-452,-7162,0.18252453196691115,65201
2006-04-25,2006-04-18,128989,71004,627742,57985,-2596,4168,-6764,-21994,-0.3995468928918822,64749
2006-05-02,2006-04-25,129359,72096,630864,57263,370,1092,-722,3122,0.058941412236237174,57985
2006-05-09,2006-05-02,146141,71550,678293,74591,16782,-546,17328,47429,2.660161302594537,57263
2006-05-16,2006-05-09,172776,69851,766580,102925,26635,-1699,28334,88287,3.9267691101043356,74591
2006-05-23,2006-05-16,191652,78674,840471,112978,18876,8823,10053,73891,2.4623653108612276,102925
2006-05-30,2006-05-23,197331,79945,855683,117386,5679,1271,4408,15212,0.6756925581013503,112978
2006-06-06,2006-05-30,184405,77541,851015,106864,-12926,-2404,-10522,-4668,-1.5106061473699957,117386
2006-06-13,2006-06-06,162427,68341,805742,94086,-21978,-9200,-12778,-45273,-2.5825631745621407,106864
2006-06-20,2006-06-13,141415,64731,783053,76684,-21012,-3610,-17402,-22689,-2.6077826401006776,94086
2006-06-27,2006-06-20,151715,66863,737414,84852,10300,2132,8168,-45639,1.3153643495395586,76684
2006-07-03,2006-06-27,159375,74146,746987,85229,7660,7283,377,9573,1.0387651983824555,84852
2006-07-11,2006-07-03,169451,70567,780287,98884,10076,-3579,13655,33300,1.348885589709058,85229
2006-07-18,2006-07-11,161963,70671,777820,91292,-7488,104,-7592,-2467,-0.9596468991537729,98884
2006-07-25,2006-07-18,161536,68752,785875,92784,-427,-1919,1492,8055,-0.054897019876063866,91292
2006-08-01,2006-07-25,152442,74499,791572,77943,-9094,5747,-14841,5697,-1.1571814856052172,92784
2006-08-08,2006-08-01,147949,75709,773356,72240,-4493,1210,-5703,-18216,-0.5676047156796855,77943
2006-08-15,2006-08-08,132920,82875,753505,50045,-15029,7166,-22195,-19851,-1.9433482122075734,72240
2006-08-22,2006-08-15,121925,94517,755972,27408,-10995,11642,-22637,2467,-1.4591807619060257,50045
2006-08-29,2006-08-22,123535,88818,718691,34717,1610,-5699,7309,-37281,0.21297085077225084,27408
2006-09-05,2006-08-29,120603,73311,727623,47292,-2932,-15507,12575,8932,-0.40796392329944303,34717
2006-09-12,2006-09-05,120155,76856,725315,43299,-448,3545,-3993,-2308,-0.06157034618202009,47292
2006-09-19,2006-09-12,114508,77443,730831,37065,-5647,587,-6234,5516,-0.7785582815742126,43299
2006-09-26,2006-09-19,119852,74945,744557,44907,5344,-2498,7842,13726,0.7312224029905683,37065
2006-10-03,2006-09-26,138644,67669,795251,70975,18792,-7276,26068,50694,2.523916906294615,44907
2006-10-10,2006-10-03,143804,59289,806421,84515,5160,-8380,13540,11170,0.6488517461782506,70975
2006-10-17,2006-10-10,142342,55141,821558,87201,-1462,-4148,2686,15137,-0.18129488195371896,84515
2006-10-24,2006-10-17,145468,51912,810246,93556,3126,-3229,6355,-11312,0.3804965687145643,87201
2006-10-31,2006-10-24,136341,53322,769781,83019,-9127,1410,-10537,-40465,-1.1264480170219908,93556
2006-11-07,2006-10-31,136102,51031,773912,85071,-239,-2291,2052,4131,-0.031047791514729514,83019
2006-11-14,2006-11-07,128621,50317,735483,78304,-7481,-714,-6767,-38429,-0.9666473707604999,85071
2006-11-21,2006-11-14,127407,53378,670811,74029,-1214,3061,-4275,-64672,-0.16506159897645492,78304
2006-11-28,2006-11-21,129908,53685,654185,76223,2501,307,2194,-16626,0.37283228808114355,74029
2006-12-05,2006-11-28,137514,52914,668693,84600,7606,-771,8377,14508,1.1626680526150859,76223
2006-12-12,2006-12-05,121168,54184,651006,66984,-16346,1270,-17616,-17687,-2.4444700333336824,84600
2006-12-19,2006-12-12,120412,58056,660174,62356,-756,3872,-4628,9168,-0.1161279619542677,66984
2006-12-26,2006-12-19,126795,55418,681408,71377,6383,-2638,9021,21234,0.9668663110028569,62356
2007-01-03,2006-12-26,124016,64809,687847,59207,-2779,9391,-12170,6439,-0.40783201840894145,71377
2007-01-09,2007-01-03,112770,69820,697143,42950,-11246,5011,-16257,9296,-1.6349566109905254,59207
2007-01-16,2007-01-09,110487,68888,697245,41599,-2283,-932,-1351,102,-0.32747944109027843,42950
2007-01-23,2007-01-16,118614,67200,710088,51414,8127,-1688,9815,12843,1.1655874190564293,41599
2007-01-30,2007-01-23,116439,71963,700557,44476,-2175,4763,-6938,-9531,-0.3063000642173928,51414
2007-02-06,2007-01-30,118671,76027,709689,42644,2232,4064,-1832,9132,0.318603625400931,44476
2007-02-13,2007-02-06,123071,74013,700857,49058,4400,-2014,6414,-8832,0.6199898828923656,42644
2007-02-20,2007-02-13,130751,75983,693541,54768,7680,1970,5710,-7316,1.0958012832860342,49058
2007-02-27,2007-02-20,148623,72674,675440,75949,17872,-3309,21181,-18101,2.5769204704552435,54768
2007-03-06,2007-02-27,136569,73686,651397,62883,-12054,1012,-13066,-24043,-1.7846144735283669,75949
2007-03-13,2007-03-06,136610,74932,657866,61678,41,1246,-1205,6469,0.006294164695262643,62883
2007-03-20,2007-03-13,134993,88782,668680,46211,-1617,13850,-15467,10814,-0.2457947363140822,61678
2007-03-27,2007-03-20,137189,93945,681761,43244,2196,5163,-2967,13081,0.32840820721421304,46211
2007-04-03,2007-03-27,123849,103238,698966,20611,-13340,9293,-22633,17205,-1.956697435024884,43244
2007-04-10,2007-04-03,126533,95684,685589,30849,2684,-7554,10238,-13377,0.3839957880640832,20611
2007-04-17,2007-04-10,124970,81392,675336,43578,-1563,-14292,12729,-10253,-0.22797915369120567,30849
2007-04-24,2007-04-17,127473,76356,646717,51117,2503,-5036,7539,-28619,0.3706303232761174,43578
2007-05-01,2007-04-24,134012,85256,647486,48756,6539,8900,-2361,769,1.011106867455162,51117
2007-05-08,2007-05-01,130275,82561,639474,47714,-3737,-2695,-1042,-8012,-0.5771553361771529,48756
2007-05-15,2007-05-08,130898,87427,648617,43471,623,4866,-4243,9143,0.0974238202022287,47714
2007-05-22,2007-05-15,120123,89736,634100,30387,-10775,2309,-13084,-14517,-1.6612268873618792,43471
2007-05-29,2007-05-22,121622,85102,634118,36520,1499,-4634,6133,18,0.23639804447248067,30387
2007-06-05,2007-05-29,139522,79348,681387,60174,17900,-5754,23654,47269,2.822818465963748,36520
2007-06-12,2007-06-05,149026,70015,695680,79011,9504,-9333,18837,14293,1.394802072830858,60174
2007-06-19,2007-06-12,158513,63442,719687,95071,9487,-6573,16060,24007,1.3637017019319229,79011
2007-06-26,2007-06-19,168298,63429,681269,104869,9785,-13,9798,-38418,1.3596188342987992,95071
2007-07-03,2007-06-26,161844,74007,655525,87837,-6454,10578,-17032,-25744,-0.9473497252920652,104869
2007-07-10,2007-07-03,165222,74768,676545,90454,3378,761,2617,21020,0.515312154380077,87837
2007-07-17,2007-07-10,167239,84496,701980,82743,2017,9728,-7711,25435,0.29813242282479363,90454
2007-07-24,2007-07-17,168116,84787,738086,83329,877,291,586,36106,0.12493233425453718,82743
2007-07-31,2007-07-24,172130,86756,741105,85374,4014,1969,2045,3019,0.5438390648244242,83329
2007-08-07,2007-07-31,180970,87882,745040,93088,8840,1126,7714,3935,1.1928134339938337,85374
2007-08-14,2007-08-07,179714,80411,752306,99303,-1256,-7471,6215,7266,-0.16858155266831312,93088
2007-08-21,2007-08-14,167928,83820,730436,84108,-11786,3409,-15195,-21870,-1.5666497409298874,99303
2007-08-28,2007-08-21,166036,75417,693811,90619,-1892,-8403,6511,-36625,-0.25902337781817986,84108
2007-09-04,2007-08-28,162135,74536,691593,87599,-3901,-881,-3020,-2218,-0.56225686822492,90619
2007-09-11,2007-09-04,157919,82350,736039,75569,-4216,7814,-12030,44446,-0.6096070955027016,87599
2007-09-18,2007-09-11,154354,84257,739751,70097,-3565,1907,-5472,3712,-0.484349334749925,75569
2007-09-25,2007-09-18,154901,81654,745979,73247,547,-2603,3150,6228,0.0739438000083812,70097
2007-10-02,2007-09-25,153760,82356,766760,71404,-1141,702,-1843,20781,-0.15295336731999157,73247
2007-10-09,2007-10-02,144566,82600,762730,61966,-9194,244,-9438,-4030,-1.1990714173926653,71404
2007-10-16,2007-10-09,140498,78252,758935,62246,-4068,-4348,280,-3795,-0.5333473181859898,61966
2007-10-23,2007-10-16,145011,80312,778003,64699,4513,2060,2453,19068,0.5946490806195524,62246
2007-10-30,2007-10-23,142639,79437,786821,63202,-2372,-875,-1497,8818,-0.3048831431241268,64699
2007-11-06,2007-10-30,143891,81408,791583,62483,1252,1971,-719,4762,0.15912132492650805,63202
2007-11-13,2007-11-06,139532,83523,781281,56009,-4359,2115,-6474,-10302,-0.5506687233050734,62483
2007-11-20,2007-11-13,141546,85104,678519,56442,2014,1581,433,-102762,0.25778177121931806,56009
2007-11-27,2007-11-20,145061,81329,680898,63732,3515,-3775,7290,2379,0.518040025408279,56442
2007-12-04,2007-11-27,155413,86151,699680,69262,10352,4822,5530,18782,1.5203451912033814,63732
2007-12-11,2007-12-04,162825,92488,730660,70337,7412,6337,1075,30980,1.0593414132174708,69262
2007-12-18,2007-12-11,152042,86621,742887,65421,-10783,-5867,-4916,12227,-1.4757890126734734,70337
2007-12-24,2007-12-18,151244,86726,738534,64518,-798,105,-903,-4353,-0.10741875951524257,65421
2007-12-31,2007-12-24,149713,83103,741332,66610,-1531,-3623,2092,2798,-0.20730257510148484,64518
2008-01-08,2007-12-31,151337,83384,763749,67953,1624,281,1343,22417,0.21906514220349319,66610
2008-01-15,2008-01-08,163169,83804,779139,79365,11832,420,11412,15390,1.5492000644190695,67953
2008-01-22,2008-01-15,156365,80318,793139,76047,-6804,-3486,-3318,14000,-0.8732716498596529,79365
2008-01-29,2008-01-22,146279,76073,798550,70206,-10086,-4245,-5841,5411,-1.271656040114028,76047
2008-02-05,2008-01-29,152192,75219,815209,76973,5913,-854,6767,16659,0.7404670966126103,70206
2008-02-12,2008-02-05,158404,81067,810983,77337,6212,5848,364,-4226,0.7620131769889684,76973
2008-02-19,2008-02-12,155105,78899,801096,76206,-3299,-2168,-1131,-9887,-0.40679027797130146,77337
2008-02-26,2008-02-19,153599,72898,743833,80701,-1506,-6001,4495,-57263,-0.18799245034303005,76206
2008-03-04,2008-02-26,144659,71741,709690,72918,-8940,-1157,-7783,-34143,-1.2018826806554699,80701
2008-03-11,2008-03-04,142513,68608,738352,73905,-2146,-3133,987,28662,-0.3023855486198199,72918
2008-03-18,2008-03-11,139801,66461,739798,73340,-2712,-2147,-565,1446,-0.36730448349838557,73905
2008-03-25,2008-03-18,134305,62141,715653,72164,-5496,-4320,-1176,-24145,-0.7429054958245359,73340
2008-04-01,2008-03-25,129110,60407,708994,68703,-5195,-1734,-3461,-6659,-0.7259104621932696,72164
2008-04-08,2008-04-01,127046,62475,705161,64571,-2064,2068,-4132,-3833,-0.2911167090271568,68703
2008-04-15,2008-04-08,127111,66238,702120,60873,65,3763,-3698,-3041,0.009217753108864501,64571
2008-04-22,2008-04-15,126692,64260,695805,62432,-419,-1978,1559,-6315,-0.05967640859112402,60873
2008-04-29,2008-04-22,128431,70700,658253,57731,1739,6440,-4701,-37552,0.24992634430623523,62432
2008-05-06,2008-04-29,129661,79951,659212,49710,1230,9251,-8021,959,0.18685824447438903,57731
2008-05-13,2008-05-06,127583,85579,659784,42004,-2078,5628,-7706,572,-0.31522484420793306,49710
2008-05-20,2008-05-13,132137,90965,674336,41172,4554,5386,-832,14552,0.6902258921101452,42004
2008-05-27,2008-05-20,122490,90755,668563,31735,-9647,-210,-9437,-5773,-1.4305924642907986,41172
2008-06-03,2008-05-27,122064,88671,680282,33393,-426,-2084,1658,11719,-0.06371875200990781,31735
2008-06-10,2008-06-03,122653,94162,678076,28491,589,5491,-4902,-2206,0.08658174110148438,33393
2008-06-17,2008-06-10,116150,87858,677047,28292,-6503,-6304,-199,-1029,-0.9590370400958006,28491
2008-06-24,2008-06-17,109472,81501,593620,27971,-6678,-6357,-321,-83427,-0.9863421594069541,28292
2008-07-01,2008-06-24,105613,77872,591762,27741,-3859,-3629,-230,-1858,-0.6500791752299451,27971
2008-07-08,2008-07-01,97388,87528,584783,9860,-8225,9656,-17881,-6979,-1.3899168922641199,27741
2008-07-15,2008-07-08,96471,91017,587886,5454,-917,3489,-4406,3103,-0.15681030399310514,9860
2008-07-22,2008-07-15,99038,85622,589303,13416,2567,-5395,7962,1417,0.43664928234385575,5454
2008-07-29,2008-07-22,98286,82984,584298,15302,-752,-2638,1886,-5005,-0.12760837803303224,13416
2008-08-05,2008-07-29,99758,78613,601346,21145,1472,-4371,5843,17048,0.25192624311567047,15302
2008-08-12,2008-08-05,97929,74390,592859,23539,-1829,-4223,2394,-8487,-0.3041510212090876,21145
2008-08-19,2008-08-12,100272,64857,588333,35415,2343,-9533,11876,-4526,0.39520358128998634,23539
2008-08-26,2008-08-19,99383,62869,562357,36514,-889,-1988,1099,-25976,-0.15110490147586486,35415
2008-09-02,2008-08-26,96092,71760,541945,24332,-3291,8891,-12182,-20412,-0.5852154414366675,36514
2008-09-09,2008-09-02,88143,74678,537651,13465,-7949,2918,-10867,-4294,-1.466754006402864,24332
2008-09-16,2008-09-09,85585,85267,561233,318,-2558,10589,-13147,23582,-0.4757733176354178,13465
2008-09-23,2008-09-16,83185,79344,543805,3841,-2400,-5923,3523,-17428,-0.42762987921237705,318
2008-09-30,2008-09-23,80621,79994,538905,627,-2564,650,-3214,-4900,-0.4714925386857421,3841
2008-10-07,2008-09-30,79069,81818,551794,-2749,-1552,1824,-3376,12889,-0.28799138994813556,627
2008-10-14,2008-10-07,73983,79370,559172,-5387,-5086,-2448,-2638,7378,-0.9217207871053328,-2749
2008-10-21,2008-10-14,73447,79509,568072,-6062,-536,139,-675,8900,-0.09585601568032734,-5387
2008-10-28,2008-10-21,72353,76546,565504,-4193,-1094,-2963,1869,-2568,-0.19258122209860723,-6062
2008-11-04,2008-10-28,76386,70080,567465,6306,4033,-6466,10499,1961,0.713169137618832,-4193
2008-11-11,2008-11-04,72386,72475,577365,-89,-4000,2395,-6395,9900,-0.7048892883261523,6306
2008-11-18,2008-11-11,73398,67764,581669,5634,1012,-4711,5723,4304,0.17527906956604575,-89
2008-11-25,2008-11-18,72216,63487,437868,8729,-1182,-4277,3095,-143801,-0.20320835389199013,5634
2008-12-02,2008-11-25,72357,71376,425399,981,141,7889,-7748,-12469,0.03220148537915536,8729
2008-12-09,2008-12-02,73638,75151,432546,-1513,1281,3775,-2494,7147,0.30112905766116044,981
2008-12-16,2008-12-09,80179,64938,443421,15241,6541,-10213,16754,10875,1.5122091060835148,-1513
2008-12-22,2008-12-16,81355,63955,439240,17400,1176,-983,2159,-4181,0.26521071397159807,15241
2008-12-30,2008-12-22,82555,58298,440548,24257,1200,-5657,6857,1308,0.27319916218923596,17400
2009-01-06,2008-12-30,87241,57548,464735,29693,4686,-750,5436,24187,1.0636752408364127,24257
2009-01-13,2009-01-06,85190,61650,468053,23540,-2051,4102,-6153,3318,-0.4413267776259589,29693
2009-01-20,2009-01-13,81298,68731,472535,12567,-3892,7081,-10973,4482,-0.831529762655084,23540
2009-01-27,2009-01-20,84451,64166,478645,20285,3153,-4565,7718,6110,0.6672521612155713,12567
2009-02-03,2009-01-27,84073,64082,481690,19991,-378,-84,-294,3045,-0.07897293401163702,20285
2009-02-10,2009-02-03,87031,72683,510120,14348,2958,8601,-5643,28430,0.6140878988561108,19991
2009-02-17,2009-02-10,86431,80013,525811,6418,-600,7330,-7930,15691,-0.11761938367442955,14348
2009-02-24,2009-02-17,84640,82910,469799,1730,-1791,2897,-4688,-56012,-0.3406166854630276,6418
2009-03-03,2009-02-24,84500,90177,466476,-5677,-140,7267,-7407,-3323,-0.029799978288587246,1730
2009-03-10,2009-03-03,86354,89906,478071,-3552,1854,-271,2125,11595,0.3974481002238057,-5677
2009-03-17,2009-03-10,92231,81844,500457,10387,5877,-8062,13939,22386,1.2293153109057022,-3552
2009-03-24,2009-03-17,95328,76923,510347,18405,3097,-4921,8018,9890,0.6188343853717703,10387
