date,prev,L,S,OI,net,dL,dS,dNet,dOI,dLpct,net_prev
2025-03-04,2025-02-25,446323,150280,2355121,296043,-107065,2963,-110028,-5143,-4.5361451091911755,406071
2025-03-11,2025-03-04,374138,166069,2368588,208069,-72185,15789,-87974,13467,-3.0650229860801206,296043
2025-03-18,2025-03-11,354787,182022,2372079,172765,-19351,15953,-35304,3491,-0.8169846338831406,208069
2025-03-25,2025-03-18,335235,204182,2346083,131053,-19552,22160,-41712,-25996,-0.8242558531988184,172765
2025-04-01,2025-03-25,311158,215236,2469999,95922,-24077,11054,-35131,123916,-1.0262637766865026,131053
2025-04-08,2025-04-01,306572,214252,2415657,92320,-4586,-984,-3602,-54342,-0.18566809136359974,95922
2025-04-15,2025-04-08,355603,186289,2326601,169314,49031,-27963,76994,-89056,2.0297169672681177,92320
2025-04-22,2025-04-15,369136,223394,2317296,145742,13533,37105,-23572,-9305,0.5816639810607835,169314
2025-04-29,2025-04-22,363006,245174,1999426,117832,-6130,21780,-27910,-317870,-0.264532455068321,145742
2025-05-06,2025-04-29,310534,265111,2020755,45423,-52472,19937,-72409,21329,-2.624353189365348,117832
2025-05-13,2025-05-06,256470,319623,2081437,-63153,-54064,54512,-108576,60682,-2.6754356663722225,45423
2025-05-20,2025-05-13,261231,346219,2153471,-84988,4761,26596,-21835,72034,0.2287362048430964,-63153
2025-05-27,2025-05-20,252988,349553,2115814,-96565,-8243,3334,-11577,-37657,-0.3827773859039662,-84988
2025-06-03,2025-05-27,242280,395680,2125844,-153400,-10708,46127,-56835,10030,-0.5060936358299927,-96565
2025-06-10,2025-06-03,252468,409908,2099065,-157440,10188,14228,-4040,-26779,0.4792449493001368,-153400
2025-06-17,2025-06-10,242714,411369,2078555,-168655,-9754,1461,-11215,-20510,-0.4646830850878843,-157440
2025-06-24,2025-06-17,252566,421909,1881607,-169343,9852,10540,-688,-196948,0.4739831277016966,-168655
2025-07-01,2025-06-24,272092,462557,1886298,-190465,19526,40648,-21122,4691,1.0377299829348,-169343
2025-07-08,2025-07-01,269875,443476,1945043,-173601,-2217,-19081,16864,58745,-0.11753180038360854,-190465
2025-07-15,2025-07-08,274083,426508,1917080,-152425,4208,-16968,21176,-27963,0.21634483145102704,-173601
2025-07-22,2025-07-15,272633,425663,1968667,-153030,-1450,-845,-605,51587,-0.07563586287478874,-152425
2025-07-29,2025-07-22,277831,438008,2007616,-160177,5198,12345,-7147,38949,0.26403652827014423,-153030
2025-08-05,2025-07-29,289788,427331,2105137,-137543,11957,-10677,22634,97521,0.5955820236539259,-160177
2025-08-12,2025-08-05,294435,445862,2115219,-151427,4647,18531,-13884,10082,0.22074572818776167,-137543
2025-08-19,2025-08-12,314202,442957,2088293,-128755,19767,-2905,22672,-26926,0.934513163885158,-151427
2025-08-26,2025-08-19,332249,420149,1848252,-87900,18047,-22808,40855,-240041,0.8641986541160652,-128755
2025-09-02,2025-08-26,344476,411839,1895198,-67363,12227,-8310,20537,46946,0.6615439885903005,-87900
2025-09-09,2025-09-02,319487,404896,1931195,-85409,-24989,-6943,-18046,35997,-1.3185429701804243,-67363
2025-09-16,2025-09-09,311613,378358,2015915,-66745,-7874,-26538,18664,84720,-0.4077268219936361,-85409
2025-09-23,2025-09-16,295755,380094,2040300,-84339,-15858,1736,-17594,24385,-0.7866403097352814,-66745
2025-09-30,2025-09-23,277706,405298,1983374,-127592,-18049,25204,-43253,-56926,-0.8846248100769495,-84339
2025-10-07,2025-09-30,258096,397907,2052178,-139811,-19610,-7391,-12219,68804,-0.9887192228999675,-127592
2025-10-14,2025-10-07,255933,436825,2139687,-180892,-2163,38918,-41081,87509,-0.10540021382160805,-139811
2025-10-21,2025-10-14,243815,393064,2139902,-149249,-12118,-43761,31643,215,-0.5663445167447388,-180892
2025-10-28,2025-10-21,267345,340580,2105097,-73235,23530,-52484,76014,-34805,1.0995830650188654,-149249
2025-11-04,2025-10-28,280901,340020,2113071,-59119,13556,-560,14116,7974,0.6439608246080821,-73235
2025-11-10,2025-11-04,309975,325302,2097408,-15327,29074,-14718,43792,-15663,1.3759121203215605,-59119
2025-11-18,2025-11-10,354651,275225,2136630,79426,44676,-50077,94753,39222,2.130057671182717,-15327
2025-11-25,2025-11-18,332450,313424,1841219,19026,-22201,38199,-60400,-295411,-1.0390661930235932,79426
2025-12-02,2025-11-25,338121,294059,1838317,44062,5671,-19365,25036,-2902,0.3080024701026874,19026
2025-12-09,2025-12-02,327037,310035,1860019,17002,-11084,15976,-27060,21702,-0.6029428003984079,44062
2025-12-16,2025-12-09,315690,352626,1916455,-36936,-11347,42591,-53938,56436,-0.6100475317725249,17002
2025-12-23,2025-12-16,302963,295440,1938042,7523,-12727,-57186,44459,21587,-0.66409073001975,-36936
2025-12-30,2025-12-23,311533,308347,1910488,3186,8570,12907,-4337,-27554,0.4421988790748601,7523
2026-01-06,2025-12-30,315001,310251,1915459,4750,3468,1904,1564,4971,0.18152430164439662,3186
2026-01-13,2026-01-06,292881,356432,2035735,-63551,-22120,46181,-68301,120276,-1.1548145901321825,4750
2026-01-20,2026-01-13,296948,373284,2088297,-76336,4067,16852,-12785,52562,0.19978042328692094,-63551
2026-01-27,2026-01-20,307968,362352,2092648,-54384,11020,-10932,21952,4351,0.5277027166155006,-76336
2026-02-03,2026-01-27,307728,367249,2142087,-59521,-240,4897,-5137,49439,-0.01146872288124902,-54384
2026-02-10,2026-02-03,303277,348686,2158210,-45409,-4451,-18563,14112,16123,-0.20778801234497013,-59521
2026-02-17,2026-02-10,297665,335205,2203979,-37540,-5612,-13481,7869,45769,-0.26003030288989487,-45409
2026-02-24,2026-02-17,294162,313858,1995866,-19696,-3503,-21347,17844,-208113,-0.15893980841015273,-37540
2026-03-03,2026-02-24,316243,254754,2018287,61489,22081,-59104,81185,22421,1.1063367981618004,-19696
2026-03-10,2026-03-03,425752,197519,2219481,228233,109509,-57235,166744,201194,5.4258388425432065,61489
2026-03-17,2026-03-10,441144,163407,2322043,277737,15392,-34112,49504,102562,0.6934954613263191,228233
2026-03-24,2026-03-17,467821,127811,2395789,340010,26677,-35596,62273,73746,1.1488590004577865,277737
2026-03-31,2026-03-24,455904,154111,2367004,301793,-11917,26300,-38217,-28785,-0.4974144217207776,340010
2026-04-07,2026-03-31,422966,170279,2350220,252687,-32938,16168,-49106,-16784,-1.3915481342659328,301793
2026-04-14,2026-04-07,411170,211755,2357628,199415,-11796,41476,-53272,7408,-0.5019104594463497,252687
2026-04-21,2026-04-14,434022,218286,2380698,215736,22852,6531,16321,23070,0.9692792925771156,199415
2026-04-28,2026-04-21,491930,193250,2330624,298680,57908,-25036,82944,-50074,2.432395877175517,215736
2026-05-05,2026-04-28,568861,173734,2515587,395127,76931,-19516,96447,184963,3.300875645320738,298680
2026-05-12,2026-05-05,539491,193651,2533115,345840,-29370,19917,-49287,17528,-1.1675207416797748,395127
2026-05-19,2026-05-12,537404,213077,2562271,324327,-2087,19426,-21513,29156,-0.0823886795506718,345840
2026-05-26,2026-05-19,481825,225445,2432970,256380,-55579,12368,-67947,-129301,-2.1691304315585667,324327
2026-06-02,2026-05-26,398774,263361,2454804,135413,-83051,37916,-120967,21834,-3.4135644911363476,256380
2026-06-09,2026-06-02,372471,362226,2566213,10245,-26303,98865,-125168,111409,-1.07149084000189,135413
2026-06-16,2026-06-09,381354,405543,2661920,-24189,8883,43317,-34434,95707,0.3461520925971461,10245
2026-06-23,2026-06-16,392251,445762,2639787,-53511,10897,40219,-29322,-22133,0.4093661717857787,-24189
2026-06-30,2026-06-23,407532,423868,2299954,-16336,15281,-21894,37175,-339833,0.5788724620584919,-53511
2026-07-07,2026-06-30,402806,373207,2344882,29599,-4726,-50661,45935,44928,-0.20548237051697554,-16336
2026-07-14,2026-07-07,395482,336149,2326231,59333,-7324,-37058,29734,-18651,-0.3123398107026281,29599
2026-07-21,2026-07-14,414396,292600,2425879,121796,18914,-43549,62463,99648,0.8130748837927101,59333
2026-07-28,2026-07-21,422900,226546,2364856,196354,8504,-66054,74558,-61023,0.350553345818155,121796
2026-08-04,2026-07-28,406948,211380,2332893,195568,-15952,-15166,-786,-31963,-0.6745442428629904,196354
2026-08-11,2026-08-04,409001,226050,2268704,182951,2053,14670,-12617,-64189,0.08800232158097264,195568
2026-08-18,2026-08-11,457584,204918,2395505,252666,48583,-21132,69715,126801,2.1414428678223336,182951
2026-08-25,2026-08-18,568795,162634,2410651,406161,111211,-42284,153495,15146,4.642486657301905,252666
2026-09-01,2026-08-25,609313,128581,2594329,480732,40518,-34053,74571,183678,1.680790790537494,406161
