ticker,support_id,support_mid,support_lo,support_hi,touches,first_touch_date,last_touch_date,span_trading_days,level,last_close_date,last_close,dist_pct,status,strength
msft,S31,35.537661,34.826908,36.248414,40,1998-12-22,2014-02-05,3803,1Y+,2026-08-20,481.149994,1253.92,above,A
msft,S32,33.241421,32.576592,33.906249,45,1998-12-14,2013-10-24,3739,1Y+,2026-08-20,481.149994,1347.44,above,A
msft,S33,31.082152,30.460509,31.703796,49,1998-11-24,2013-09-06,3718,1Y+,2026-08-20,481.149994,1447.99,above,A
msft,S34,28.928942,28.350364,29.507521,95,1998-07-31,2013-04-15,3698,1Y+,2026-08-20,481.149994,1563.21,above,A
msft,S35,26.980494,26.440885,27.520104,126,1998-06-25,2013-03-01,3693,1Y+,2026-08-20,481.149994,1683.33,above,A
msft,S36,24.871606,24.374174,25.369038,94,1998-04-22,2011-12-12,3434,1Y+,2026-08-20,481.149994,1834.54,above,A
msft,S37,23.232416,22.767768,23.697064,44,1998-04-06,2011-06-15,3320,1Y+,2026-08-20,481.149994,1971.03,above,A
msft,S38,21.427194,20.99865,21.855738,20,1998-02-24,2009-06-01,2834,1Y+,2026-08-20,481.149994,2145.51,above,A
msft,S39,20.029159,19.628575,20.429742,17,1998-02-17,2009-05-07,2823,1Y+,2026-08-20,481.149994,2302.25,above,A
msft,S40,18.413718,18.045444,18.781992,21,1997-07-18,2009-04-20,2956,1Y+,2026-08-20,481.149994,2513.0,above,A
msft,S41,16.821967,16.485527,17.158406,20,1997-06-18,2009-03-16,2953,1Y+,2026-08-20,481.149994,2760.25,above,A
msft,S42,15.538735,15.227961,15.84951,10,1997-05-21,2009-03-09,2967,1Y+,2026-08-20,481.149994,2996.46,above,A
msft,S43,12.149314,11.906328,12.392301,6,1997-01-23,1997-04-04,49,1M+,2026-08-20,481.149994,3860.31,above,C
msft,S44,11.070779,10.849363,11.292194,3,1997-01-16,1997-04-01,51,1M+,2026-08-20,481.149994,4246.13,above,C
msft,S45,7.461894,7.312656,7.611131,9,1996-05-20,1996-09-05,75,3M+,2026-08-20,481.149994,6348.1,above,B
msft,S46,6.956849,6.817712,7.095986,3,1996-04-18,1996-07-23,66,3M+,2026-08-20,481.149994,6816.21,above,C
msft,S47,6.392522,6.264671,6.520372,7,1995-07-13,1996-03-25,177,6M+,2026-08-20,481.149994,7426.76,above,A
msft,S48,6.126959,6.004419,6.249498,12,1995-07-11,1996-04-11,191,6M+,2026-08-20,481.149994,7753.0,above,A
msft,S49,5.754693,5.639599,5.869787,17,1995-06-27,1996-01-25,147,6M+,2026-08-20,481.149994,8261.0,above,A
msft,S50,5.047312,4.946365,5.148258,7,1995-04-27,1996-01-15,181,6M+,2026-08-20,481.149994,9432.8,above,A
msft,S51,3.867287,3.789941,3.944632,5,1995-01-05,1995-03-06,41,1M+,2026-08-20,481.149994,12341.54,above,C
nee,S1,88.12076,86.358345,89.883175,21,2021-01-26,2026-08-06,1388,1Y+,2026-08-14,86.190002,-2.19,near,A
nee,S2,81.137704,79.51495,82.760458,38,2021-01-07,2026-01-07,1255,1Y+,2026-08-14,86.190002,6.23,above,A
nee,S3,92.954159,91.095076,94.813242,7,2021-12-14,2026-05-18,1109,1Y+,2026-08-14,86.190002,-7.28,below,A
nee,S4,76.238597,74.713825,77.763369,62,2020-10-29,2025-09-25,1231,1Y+,2026-08-14,86.190002,13.05,above,A
nee,S5,69.736256,68.341531,71.130982,38,2020-02-11,2025-09-16,1406,1Y+,2026-08-14,86.190002,23.59,above,A
nee,S6,65.589123,64.277341,66.900906,20,2020-01-21,2025-05-28,1345,1Y+,2026-08-14,86.190002,31.41,above,A
nee,S7,60.70005,59.486049,61.914051,20,2019-10-23,2025-04-09,1372,1Y+,2026-08-14,86.190002,41.99,above,A
nee,S8,54.033352,52.952685,55.114019,14,2019-07-19,2024-03-04,1163,1Y+,2026-08-14,86.190002,59.51,above,A
nee,S9,50.468941,49.459562,51.47832,7,2019-05-16,2023-10-23,1117,1Y+,2026-08-14,86.190002,70.78,above,A
nee,S10,47.175102,46.2316,48.118604,5,2019-02-15,2023-10-06,1168,1Y+,2026-08-14,86.190002,82.7,above,B
nee,S11,43.112328,42.250081,43.974574,12,2018-06-28,2020-03-23,435,1Y+,2026-08-14,86.190002,99.92,above,A
nee,S12,39.29648,38.51055,40.08241,11,2018-01-03,2018-06-11,109,3M+,2026-08-14,86.190002,119.33,above,B
nke,S1,38.957193,38.178049,39.736337,12,2013-10-22,2026-08-17,3222,1Y+,2026-08-20,40.209999,3.22,above,A
nke,S2,42.34374,41.496865,43.190614,11,2014-10-14,2026-07-23,2959,1Y+,2026-08-20,40.209999,-5.04,below,A
nke,S3,46.039932,45.119133,46.960731,14,2014-09-30,2026-06-17,2945,1Y+,2026-08-20,40.209999,-12.66,below,A
nke,S4,34.404699,33.716605,35.092793,3,2013-09-11,2014-02-05,101,3M+,2026-08-20,40.209999,16.87,above,C
nke,S5,49.523948,48.533469,50.514427,15,2014-12-12,2017-10-12,713,1Y+,2026-08-20,40.209999,-18.81,below,A
nke,S6,32.733097,32.078435,33.387759,6,2013-05-01,2013-09-03,86,3M+,2026-08-20,40.209999,22.84,above,B
nke,S7,53.093861,52.031983,54.155738,29,2015-05-26,2026-03-30,2727,1Y+,2026-08-20,40.209999,-24.27,below,A
nke,S8,57.146053,56.003132,58.288974,33,2015-07-27,2026-03-11,2671,1Y+,2026-08-20,40.209999,-29.64,below,A
nke,S9,30.434278,29.825592,31.042963,9,2013-03-22,2013-07-26,87,3M+,2026-08-20,40.209999,32.12,above,B
nke,S10,60.647536,59.434586,61.860487,37,2015-09-29,2026-03-04,2621,1Y+,2026-08-20,40.209999,-33.7,below,A
nke,S11,64.798457,63.502488,66.094426,28,2015-10-12,2026-02-23,2605,1Y+,2026-08-20,40.209999,-37.95,below,A
nke,S12,70.274454,68.868965,71.679944,31,2018-02-16,2025-10-21,1929,1Y+,2026-08-20,40.209999,-42.78,below,A
nke,S13,75.660092,74.14689,77.173293,36,2018-06-22,2025-10-03,1830,1Y+,2026-08-20,40.209999,-46.85,below,A
nke,S14,82.033679,80.393005,83.674352,24,2018-08-14,2025-02-27,1643,1Y+,2026-08-20,40.209999,-50.98,below,A
nke,S15,26.508755,25.97858,27.03893,15,2012-02-02,2013-03-21,283,1Y+,2026-08-20,40.209999,51.69,above,A
nke,S16,88.317997,86.551637,90.084357,21,2019-03-04,2024-09-24,1400,1Y+,2026-08-20,40.209999,-54.47,below,A
nke,S17,96.229262,94.304677,98.153847,27,2019-10-01,2024-06-14,1184,1Y+,2026-08-20,40.209999,-58.21,below,A
nke,S18,101.796825,99.760888,103.832761,36,2019-12-17,2024-03-19,1069,1Y+,2026-08-20,40.209999,-60.5,below,A
nke,S19,24.80165,24.305617,25.297683,12,2011-11-30,2012-12-31,271,1Y+,2026-08-20,40.209999,62.13,above,A
nke,S20,111.09072,108.868905,113.312534,26,2020-08-19,2023-11-28,824,1Y+,2026-08-20,40.209999,-63.8,below,A
nke,S21,119.04808,116.667118,121.429041,21,2020-09-03,2023-12-20,829,1Y+,2026-08-20,40.209999,-66.22,below,A
nke,S22,127.327353,124.780806,129.873901,17,2020-09-24,2023-05-10,660,1Y+,2026-08-20,40.209999,-68.42,below,A
nke,S23,135.089294,132.387509,137.79108,15,2020-11-09,2022-04-22,365,1Y+,2026-08-20,40.209999,-70.23,below,A
nke,S24,146.37851,143.450939,149.30608,10,2020-12-23,2022-02-17,290,1Y+,2026-08-20,40.209999,-72.53,below,A
nke,S25,153.375743,150.308228,156.443257,9,2021-06-28,2022-01-13,139,6M+,2026-08-20,40.209999,-73.78,below,A
nke,S26,22.079383,21.637795,22.52097,17,2010-11-26,2012-11-14,495,1Y+,2026-08-20,40.209999,82.12,above,A
nke,S27,20.045862,19.644945,20.446779,18,2010-09-20,2011-10-04,263,1Y+,2026-08-20,40.209999,100.59,above,A
nke,S28,18.816562,18.44023,19.192893,11,2010-03-24,2011-03-22,251,6M+,2026-08-20,40.209999,113.69,above,A
nke,S29,17.168881,16.825504,17.512259,17,2008-03-27,2011-03-22,753,1Y+,2026-08-20,40.209999,134.2,above,A
nke,S30,16.035093,15.714391,16.355795,17,2007-11-07,2010-02-16,571,1Y+,2026-08-20,40.209999,150.76,above,A
nke,S31,14.402466,14.114417,14.690515,28,2007-06-06,2009-09-16,575,1Y+,2026-08-20,40.209999,179.19,above,A
nke,S32,13.325833,13.059317,13.59235,29,2007-03-02,2009-09-15,640,1Y+,2026-08-20,40.209999,201.74,above,A
nke,S33,12.584127,12.332445,12.83581,21,2006-12-01,2009-07-23,663,1Y+,2026-08-20,40.209999,219.53,above,A
nke,S34,11.50586,11.275743,11.735978,8,2005-01-04,2009-03-20,1059,1Y+,2026-08-20,40.209999,249.47,above,A
nke,S35,10.924271,10.705786,11.142757,28,2004-11-08,2009-03-20,1098,1Y+,2026-08-20,40.209999,268.08,above,A
nke,S36,10.144858,9.941961,10.347755,27,2004-09-21,2009-03-09,1123,1Y+,2026-08-20,40.209999,296.36,above,A
nke,S37,9.133197,8.950533,9.315861,12,1997-02-28,2004-09-09,1893,1Y+,2026-08-20,40.209999,340.26,above,A
nke,S38,8.413968,8.245689,8.582247,11,1997-01-27,2004-08-09,1894,1Y+,2026-08-20,40.209999,377.9,above,A
nke,S39,7.855749,7.698634,8.012864,26,1996-09-25,2003-12-16,1818,1Y+,2026-08-20,40.209999,411.85,above,A
nke,S40,7.159006,7.015826,7.302187,46,1996-09-09,2003-09-15,1765,1Y+,2026-08-20,40.209999,461.67,above,A
nke,S41,6.404003,6.275922,6.532083,59,1996-05-28,2003-08-06,1810,1Y+,2026-08-20,40.209999,527.89,above,A
nke,S42,5.802931,5.686873,5.91899,54,1996-04-18,2003-02-26,1725,1Y+,2026-08-20,40.209999,592.93,above,A
nke,S43,5.45099,5.34197,5.56001,53,1996-03-27,2003-02-25,1739,1Y+,2026-08-20,40.209999,637.66,above,A
nke,S44,5.079378,4.97779,5.180965,49,1996-03-20,2002-12-19,1700,1Y+,2026-08-20,40.209999,691.63,above,A
nke,S45,4.743595,4.648723,4.838467,36,1996-03-12,2002-10-10,1657,1Y+,2026-08-20,40.209999,747.67,above,A
nke,S46,4.282339,4.196692,4.367986,13,1995-12-22,2000-10-23,1220,1Y+,2026-08-20,40.209999,838.97,above,A
nke,S47,3.904752,3.826657,3.982847,8,1995-11-17,2000-03-15,1090,1Y+,2026-08-20,40.209999,929.77,above,A
nke,S48,3.619266,3.546881,3.691651,9,1995-10-04,2000-03-13,1120,1Y+,2026-08-20,40.209999,1011.0,above,A
nke,S49,3.34889,3.281912,3.415868,5,1995-09-22,2000-03-09,1126,1Y+,2026-08-20,40.209999,1100.7,above,B
nke,S50,2.862281,2.805035,2.919526,3,1995-07-31,1995-09-07,27,1M+,2026-08-20,40.209999,1304.82,above,C
nke,S51,2.698354,2.644387,2.752321,3,1995-06-15,1995-07-19,23,1M+,2026-08-20,40.209999,1390.17,above,C
nke,S52,2.457029,2.407888,2.506169,3,1995-03-14,1995-05-05,37,1M+,2026-08-20,40.209999,1536.53,above,C
nrg,S1,120.647253,118.234308,123.060198,5,2025-05-06,2026-08-18,322,1Y+,2026-08-18,115.559998,-4.22,below,B
nrg,S2,107.524086,105.373604,109.674568,7,2025-01-17,2025-04-23,65,3M+,2026-08-18,115.559998,7.47,above,B
nrg,S3,128.832687,126.256034,131.409341,7,2026-05-18,2026-07-29,49,1M+,2026-08-18,115.559998,-10.3,below,C
nrg,S4,100.6685,98.65513,102.68187,10,2024-12-09,2025-04-22,90,3M+,2026-08-18,115.559998,14.79,above,B
nrg,S5,144.671941,141.778502,147.56538,19,2025-05-12,2026-07-27,302,1Y+,2026-08-18,115.559998,-20.12,below,A
nrg,S6,95.76297,93.847711,97.678229,12,2024-10-08,2025-04-10,126,6M+,2026-08-18,115.559998,20.67,above,A
nrg,S7,156.465586,153.336274,159.594898,24,2025-06-10,2026-04-29,222,6M+,2026-08-18,115.559998,-26.14,below,A
nrg,S8,89.763621,87.968349,91.558894,12,2024-09-24,2025-04-21,142,6M+,2026-08-18,115.559998,28.74,above,A
nrg,S9,164.374817,161.087321,167.662313,17,2025-05-20,2026-04-20,229,6M+,2026-08-18,115.559998,-29.7,below,A
nrg,S10,83.516431,81.846103,85.18676,9,2024-05-07,2025-04-04,228,6M+,2026-08-18,115.559998,38.37,above,A
nrg,S11,75.424381,73.915894,76.932869,7,2024-04-18,2024-09-06,97,3M+,2026-08-18,115.559998,53.21,above,B
nrg,S12,71.045919,69.625001,72.466838,6,2024-04-01,2024-08-05,87,3M+,2026-08-18,115.559998,62.66,above,B
nrg,S13,49.694066,48.700185,50.687947,3,2023-12-06,2024-01-11,24,1M+,2026-08-18,115.559998,132.54,above,C
nrg,S14,45.321201,44.414777,46.227625,8,2021-09-10,2023-11-21,553,1Y+,2026-08-18,115.559998,154.98,above,A
nrg,S15,43.091898,42.23006,43.953736,30,2018-12-18,2023-10-27,1223,1Y+,2026-08-18,115.559998,168.17,above,A
nrg,S16,40.233758,39.429083,41.038433,58,2018-11-14,2023-10-20,1240,1Y+,2026-08-18,115.559998,187.22,above,A
nrg,S17,37.69342,36.939552,38.447288,49,2018-10-10,2023-10-04,1253,1Y+,2026-08-18,115.559998,206.58,above,A
nrg,S18,34.732825,34.038169,35.427482,55,2018-05-15,2023-06-20,1282,1Y+,2026-08-18,115.559998,232.71,above,A
nrg,S19,31.809099,31.172917,32.445281,33,2018-04-24,2023-06-01,1285,1Y+,2026-08-18,115.559998,263.29,above,A
nrg,S20,29.722948,29.128489,30.317407,18,2017-11-27,2023-03-16,1333,1Y+,2026-08-18,115.559998,288.79,above,A
nrg,S21,27.582663,27.03101,28.134316,13,2015-01-05,2020-04-03,1321,1Y+,2026-08-18,115.559998,318.96,above,A
nrg,S22,25.067074,24.565733,25.568416,25,2015-01-28,2020-04-01,1303,1Y+,2026-08-18,115.559998,361.0,above,A
nrg,S23,22.524048,22.073567,22.974529,6,2015-03-13,2020-03-18,1262,1Y+,2026-08-18,115.559998,413.05,above,A
nrg,S24,20.988808,20.569032,21.408584,7,2015-07-21,2020-03-23,1176,1Y+,2026-08-18,115.559998,450.58,above,A
nrg,S25,19.928424,19.529856,20.326993,5,2015-08-11,2020-03-18,1158,1Y+,2026-08-18,115.559998,479.88,above,B
nrg,S26,18.627858,18.255301,19.000415,6,2015-08-12,2017-07-12,482,1Y+,2026-08-18,115.559998,520.36,above,A
nrg,S27,17.31973,16.973335,17.666124,8,2016-06-02,2017-06-21,265,1Y+,2026-08-18,115.559998,567.22,above,A
nrg,S28,16.192411,15.868563,16.51626,16,2015-09-22,2017-07-10,452,1Y+,2026-08-18,115.559998,613.67,above,A
nrg,S29,14.846173,14.54925,15.143097,12,2015-09-29,2017-05-04,402,1Y+,2026-08-18,115.559998,678.38,above,A
nrg,S30,14.061564,13.780332,14.342795,13,2015-10-26,2017-01-11,305,1Y+,2026-08-18,115.559998,721.81,above,A
nrg,S31,13.305938,13.039819,13.572057,13,2015-10-27,2017-01-04,299,1Y+,2026-08-18,115.559998,768.48,above,A
nrg,S32,12.330174,12.083571,12.576778,12,2015-12-02,2016-12-22,267,1Y+,2026-08-18,115.559998,837.21,above,A
nrg,S33,11.595259,11.363354,11.827164,18,2015-11-19,2016-12-01,260,1Y+,2026-08-18,115.559998,896.61,above,A
nrg,S34,10.622795,10.410339,10.835251,17,2015-12-04,2016-11-23,245,6M+,2026-08-18,115.559998,987.85,above,A
nrg,S35,9.931572,9.732941,10.130204,12,2015-12-04,2016-11-02,230,6M+,2026-08-18,115.559998,1063.56,above,A
nrg,S36,9.115999,8.933679,9.298319,5,2015-12-04,2016-02-12,47,1M+,2026-08-18,115.559998,1167.66,above,C
ntra,S1,270.035004,264.634304,275.435704,3,2026-06-24,2026-08-06,30,1M+,2026-08-14,309.929993,14.77,above,C
ntra,S2,253.820007,248.743607,258.896407,4,2026-01-08,2026-07-28,137,6M+,2026-08-14,309.929993,22.11,above,B
ntra,S3,231.157501,226.534351,235.780651,7,2025-11-20,2026-06-17,142,6M+,2026-08-14,309.929993,34.08,above,A
ntra,S4,211.960007,207.720807,216.199207,12,2025-11-13,2026-06-03,137,6M+,2026-08-14,309.929993,46.22,above,A
ntra,S5,203.33375,199.267075,207.400425,13,2025-11-04,2026-06-03,144,6M+,2026-08-14,309.929993,52.42,above,A
ntra,S6,189.984998,186.185298,193.784698,14,2025-10-16,2026-05-15,145,6M+,2026-08-14,309.929993,63.13,above,A
ntra,S7,167.122225,163.77978,170.464669,12,2024-11-13,2025-10-10,226,6M+,2026-08-14,309.929993,85.45,above,A
ntra,S8,155.549999,152.438999,158.660999,18,2024-11-14,2025-10-02,219,6M+,2026-08-14,309.929993,99.25,above,A
ntra,S9,142.229996,139.385396,145.074596,10,2024-11-11,2025-08-06,182,6M+,2026-08-14,309.929993,117.91,above,A
ntra,S10,135.156667,132.453534,137.8598,8,2024-11-11,2025-07-31,178,6M+,2026-08-14,309.929993,129.31,above,A
ntra,S11,124.799999,122.303999,127.295999,14,2021-01-21,2025-04-04,1056,1Y+,2026-08-14,309.929993,148.34,above,A
ntra,S12,117.78375,115.428075,120.139425,22,2021-01-13,2024-10-25,952,1Y+,2026-08-14,309.929993,163.13,above,A
ntra,S13,108.439999,106.271199,110.608799,31,2020-12-29,2024-09-06,927,1Y+,2026-08-14,309.929993,185.81,above,A
ntra,S14,101.243999,99.219119,103.268879,20,2020-12-16,2024-07-30,908,1Y+,2026-08-14,309.929993,206.12,above,A
ntra,S15,95.437144,93.528401,97.345886,20,2020-12-01,2024-08-05,923,1Y+,2026-08-14,309.929993,224.75,above,A
ntra,S16,87.58875,85.836975,89.340525,14,2020-11-24,2024-04-25,858,1Y+,2026-08-14,309.929993,253.85,above,A
ntra,S17,76.800003,75.264003,78.336003,5,2020-11-04,2024-02-27,831,1Y+,2026-08-14,309.929993,303.55,above,B
ntra,S18,70.645,69.2321,72.0579,6,2020-09-25,2024-02-13,850,1Y+,2026-08-14,309.929993,338.71,above,A
ntra,S19,66.203753,64.879677,67.527828,11,2020-08-27,2024-02-13,870,1Y+,2026-08-14,309.929993,368.15,above,A
ntra,S20,61.3175,60.09115,62.54385,15,2020-08-17,2024-01-12,857,1Y+,2026-08-14,309.929993,405.45,above,A
ntra,S21,56.99,55.8502,58.1298,13,2020-08-06,2023-12-20,849,1Y+,2026-08-14,309.929993,443.83,above,A
ntra,S22,53.7925,52.71665,54.86835,23,2020-08-10,2023-11-16,824,1Y+,2026-08-14,309.929993,476.16,above,A
ntra,S23,50.443333,49.434467,51.4522,26,2020-07-02,2023-11-14,848,1Y+,2026-08-14,309.929993,514.41,above,A
ntra,S24,46.795,45.8591,47.7309,32,2020-05-14,2023-11-09,879,1Y+,2026-08-14,309.929993,562.31,above,A
ntra,S25,43.36,42.4928,44.2272,26,2020-05-07,2023-11-08,883,1Y+,2026-08-14,309.929993,614.78,above,A
ntra,S26,40.818001,40.001641,41.634361,29,2019-11-14,2023-11-08,1002,1Y+,2026-08-14,309.929993,659.3,above,A
ntra,S27,37.527778,36.777222,38.278333,38,2019-10-08,2023-10-30,1022,1Y+,2026-08-14,309.929993,725.87,above,A
ntra,S28,35.293333,34.587466,35.999199,35,2019-09-25,2023-01-10,829,1Y+,2026-08-14,309.929993,778.15,above,A
ntra,S29,32.702,32.04796,33.35604,17,2019-08-09,2022-06-22,722,1Y+,2026-08-14,309.929993,847.74,above,A
ntra,S30,29.7675,29.17215,30.36285,11,2019-08-08,2022-05-11,695,1Y+,2026-08-14,309.929993,941.17,above,A
ntra,S31,26.9275,26.38895,27.46605,12,2018-08-22,2022-05-12,937,1Y+,2026-08-14,309.929993,1050.98,above,A
ntra,S32,24.85,24.353,25.347,11,2018-08-02,2020-03-23,411,1Y+,2026-08-14,309.929993,1147.2,above,A
ntra,S33,22.6,22.148,23.052,9,2018-07-11,2020-03-23,427,1Y+,2026-08-14,309.929993,1271.37,above,A
ntra,S34,20.458,20.04884,20.86716,14,2015-07-24,2020-03-23,1173,1Y+,2026-08-14,309.929993,1414.96,above,A
ntra,S35,18.82,18.4436,19.1964,9,2015-07-27,2020-03-18,1169,1Y+,2026-08-14,309.929993,1546.81,above,A
ntra,S36,18.015,17.6547,18.3753,12,2015-07-01,2020-03-18,1186,1Y+,2026-08-14,309.929993,1620.4,above,A
ntra,S37,16.976667,16.637133,17.3162,12,2015-08-03,2020-03-18,1164,1Y+,2026-08-14,309.929993,1725.62,above,A
ntra,S38,15.646667,15.333733,15.9596,9,2015-08-03,2019-03-08,905,1Y+,2026-08-14,309.929993,1880.81,above,A
ntra,S39,14.375,14.0875,14.6625,9,2015-08-13,2019-01-31,872,1Y+,2026-08-14,309.929993,2056.03,above,A
ntra,S40,13.0625,12.80125,13.32375,14,2015-09-29,2019-01-23,834,1Y+,2026-08-14,309.929993,2272.67,above,A
ntra,S41,12.185,11.9413,12.4287,24,2015-09-30,2019-01-10,825,1Y+,2026-08-14,309.929993,2443.54,above,A
ntra,S42,11.415714,11.1874,11.644029,23,2015-12-29,2019-01-09,762,1Y+,2026-08-14,309.929993,2614.94,above,A
ntra,S43,10.189333,9.985547,10.39312,25,2015-10-02,2018-04-11,634,1Y+,2026-08-14,309.929993,2941.71,above,A
ntra,S44,9.298824,9.112847,9.4848,37,2015-10-16,2018-04-11,624,1Y+,2026-08-14,309.929993,3233.0,above,A
ntra,S45,8.662727,8.489473,8.835982,25,2015-10-20,2018-04-03,616,1Y+,2026-08-14,309.929993,3477.74,above,A
ntra,S46,8.003334,7.843267,8.1634,14,2015-10-22,2017-08-07,450,1Y+,2026-08-14,309.929993,3772.51,above,A
ntra,S47,7.49,7.3402,7.6398,6,2016-02-05,2017-04-13,299,1Y+,2026-08-14,309.929993,4037.92,above,A
nvda,S1,212.680837,208.42722,216.934454,9,2026-04-30,2026-08-11,70,3M+,2026-08-14,225.160004,5.87,above,B
nvda,S2,197.062752,193.121497,201.004007,11,2025-10-28,2026-07-29,187,6M+,2026-08-14,225.160004,14.26,above,A
nvda,S3,181.38596,177.758241,185.013679,19,2025-07-29,2026-04-06,172,6M+,2026-08-14,225.160004,24.13,above,A
nvda,S4,170.245938,166.841019,173.650857,15,2025-07-11,2026-04-02,183,6M+,2026-08-14,225.160004,32.26,above,A
nvda,S5,141.896922,139.058983,144.73486,16,2024-10-14,2025-06-05,160,6M+,2026-08-14,225.160004,58.68,above,A
nvda,S6,132.359758,129.712563,135.006953,15,2024-06-21,2025-05-30,235,6M+,2026-08-14,225.160004,70.11,above,A
nvda,S7,120.452636,118.043583,122.861688,15,2024-06-07,2025-05-09,230,6M+,2026-08-14,225.160004,86.93,above,A
nvda,S8,110.676645,108.463112,112.890178,12,2024-05-31,2025-05-06,232,6M+,2026-08-14,225.160004,103.44,above,A
nvda,S9,102.660805,100.607589,104.714021,11,2024-05-23,2025-04-30,233,6M+,2026-08-14,225.160004,119.32,above,A
nvda,S10,98.187482,96.223733,100.151232,4,2024-08-05,2025-04-21,177,6M+,2026-08-14,225.160004,129.32,above,B
nvda,S11,88.918621,87.140249,90.696993,7,2024-03-04,2025-04-07,274,1Y+,2026-08-14,225.160004,153.22,above,A
nvda,S12,84.576635,82.885102,86.268167,9,2024-03-04,2024-05-01,41,1M+,2026-08-14,225.160004,166.22,above,B
nvda,S13,76.796783,75.260848,78.332719,4,2024-02-22,2024-04-25,44,1M+,2026-08-14,225.160004,193.19,above,C
nvda,S14,47.418054,46.469693,48.366415,11,2023-07-14,2024-01-03,119,3M+,2026-08-14,225.160004,374.84,above,B
nvda,S15,44.351677,43.464643,45.23871,14,2023-06-16,2023-12-04,117,3M+,2026-08-14,225.160004,407.67,above,B
nvda,S16,41.054704,40.23361,41.875798,12,2023-05-31,2023-10-26,103,3M+,2026-08-14,225.160004,448.44,above,B
nvda,S17,31.642153,31.00931,32.274996,4,2021-11-05,2023-05-23,387,1Y+,2026-08-14,225.160004,611.58,above,B
nvda,S18,30.208939,29.60476,30.813117,7,2021-11-17,2023-05-24,380,1Y+,2026-08-14,225.160004,645.34,above,A
nvda,S19,28.764413,28.189125,29.339701,12,2021-11-04,2023-05-12,381,1Y+,2026-08-14,225.160004,682.77,above,A
nvda,S20,26.931906,26.393268,27.470544,12,2021-11-02,2023-05-04,377,1Y+,2026-08-14,225.160004,736.03,above,A
nvda,S21,24.2165,23.73217,24.70083,12,2021-10-27,2023-03-14,345,1Y+,2026-08-14,225.160004,829.78,above,A
nvda,S22,23.000083,22.540082,23.460085,13,2021-09-08,2023-03-10,378,1Y+,2026-08-14,225.160004,878.95,above,A
nvda,S23,21.137224,20.71448,21.559969,13,2021-08-20,2023-02-21,377,1Y+,2026-08-14,225.160004,965.23,above,A
nvda,S24,19.368865,18.981487,19.756242,13,2021-06-18,2023-01-30,406,1Y+,2026-08-14,225.160004,1062.48,above,A
nvda,S25,17.201818,16.857781,17.545854,17,2021-06-02,2023-01-19,411,1Y+,2026-08-14,225.160004,1208.93,above,A
nvda,S26,16.235717,15.911003,16.560431,15,2021-04-16,2023-01-09,436,1Y+,2026-08-14,225.160004,1286.82,above,A
nvda,S27,15.090964,14.789145,15.392784,15,2021-02-22,2023-01-06,473,1Y+,2026-08-14,225.160004,1392.02,above,A
nvda,S28,13.846013,13.569093,14.122933,21,2020-09-03,2023-01-06,589,1Y+,2026-08-14,225.160004,1526.17,above,A
nvda,S29,12.806055,12.549934,13.062176,25,2020-08-27,2022-11-03,551,1Y+,2026-08-14,225.160004,1658.23,above,A
nvda,S30,11.882124,11.644481,12.119766,8,2020-08-13,2022-10-14,547,1Y+,2026-08-14,225.160004,1794.95,above,A
nvda,S31,10.79997,10.58397,11.015969,4,2020-07-22,2022-10-13,562,1Y+,2026-08-14,225.160004,1984.82,above,B
nvda,S32,9.024445,8.843956,9.204934,4,2020-05-26,2020-06-26,23,1M+,2026-08-14,225.160004,2395.0,above,C
nvda,S33,7.740593,7.585782,7.895405,3,2020-02-21,2020-05-07,53,1M+,2026-08-14,225.160004,2808.82,above,C
nvda,S34,7.033693,6.893019,7.174367,9,2018-09-07,2020-05-01,414,1Y+,2026-08-14,225.160004,3101.16,above,A
nvda,S35,6.549533,6.418542,6.680524,15,2018-05-11,2020-04-21,488,1Y+,2026-08-14,225.160004,3337.8,above,A
nvda,S36,5.993034,5.873173,6.112894,24,2018-02-02,2020-04-01,543,1Y+,2026-08-14,225.160004,3657.03,above,A
nvda,S37,5.421605,5.313173,5.530037,17,2017-11-07,2020-03-20,594,1Y+,2026-08-14,225.160004,4053.01,above,A
nvda,S38,5.057303,4.956157,5.158449,19,2017-10-17,2020-03-16,605,1Y+,2026-08-14,225.160004,4352.18,above,A
nvda,S39,4.678899,4.585321,4.772477,13,2017-09-20,2020-03-18,626,1Y+,2026-08-14,225.160004,4712.24,above,A
