label,symbol,entry_date,exit_date,pnl_pct,vix,days_in_run,day_no_in_run,show_marker
VIX 低位日 <15 (区间D115天),SPY,2017-10-26,2017-11-24,1.8543,11.3,115,49,False
VIX 低位日 <15 (区间D115天),SPY,2017-10-27,2017-11-27,0.9779,9.8,115,50,False
VIX 低位日 <15 (区间D115天),SPY,2017-10-30,2017-11-28,2.3836,10.5,115,51,False
VIX 低位日 <15 (区间D115天),SPY,2017-10-31,2017-11-29,2.1622,10.18,115,52,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-01,2017-11-30,2.9205,10.2,115,53,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-02,2017-12-01,2.667,9.93,115,54,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-03,2017-12-04,2.2016,9.14,115,55,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-06,2017-12-05,1.6766,9.4,115,56,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-07,2017-12-06,1.7667,9.89,115,57,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-08,2017-12-07,1.9143,9.78,115,58,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-09,2017-12-08,2.8431,10.5,115,59,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-10,2017-12-11,3.1849,11.29,115,60,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-13,2017-12-12,3.271,11.5,115,61,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-14,2017-12-13,3.4998,11.59,115,62,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-15,2017-12-14,3.5954,13.13,115,63,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-16,2017-12-15,3.0508,11.76,115,64,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-17,2017-12-18,4.0099,11.43,115,65,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-20,2017-12-19,3.434,10.65,115,66,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-21,2017-12-20,2.7078,9.73,115,67,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-22,2017-12-21,3.0105,9.88,115,68,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-24,2017-12-22,2.7462,9.67,115,69,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-27,2017-12-26,2.6746,9.87,115,70,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-28,2017-12-27,1.6929,10.03,115,71,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-29,2017-12-28,1.9641,10.7,115,72,False
VIX 低位日 <15 (区间D115天),SPY,2017-11-30,2017-12-29,0.6981,11.28,115,73,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-01,2018-01-02,1.6297,11.43,115,74,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-04,2018-01-03,2.3965,11.68,115,75,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-05,2018-01-04,3.1992,11.33,115,76,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-06,2018-01-05,3.8672,11.02,115,77,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-07,2018-01-08,3.7301,10.16,115,78,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-08,2018-01-09,3.401,9.58,115,79,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-11,2018-01-10,2.9327,9.34,115,80,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-12,2018-01-11,3.501,9.92,115,81,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-13,2018-01-12,4.1874,10.18,115,82,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-14,2018-01-16,4.2573,10.49,115,83,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-15,2018-01-17,4.9154,9.42,115,84,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-18,2018-01-18,4.079,9.53,115,85,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-19,2018-01-19,4.9556,10.03,115,86,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-20,2018-01-22,5.8645,9.72,115,87,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-21,2018-01-23,5.8711,9.62,115,88,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-22,2018-01-24,5.8577,9.9,115,89,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-26,2018-01-25,6.0294,10.25,115,90,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-27,2018-01-26,7.2048,10.47,115,91,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-28,2018-01-29,6.2754,10.18,115,92,False
VIX 低位日 <15 (区间D115天),SPY,2017-12-29,2018-01-30,5.5835,11.04,115,93,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-02,2018-01-31,4.8852,9.77,115,94,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-03,2018-02-01,4.1077,9.15,115,95,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-04,2018-02-02,1.4138,9.22,115,96,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-05,2018-02-05,-3.4709,9.22,115,97,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-08,2018-02-06,-1.7487,9.52,115,98,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-09,2018-02-07,-2.5024,10.08,115,99,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-10,2018-02-08,-6.0156,9.82,115,100,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-11,2018-02-09,-5.2948,9.88,115,101,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-12,2018-02-12,-4.5265,10.16,115,102,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-16,2018-02-13,-3.9607,11.66,115,103,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-17,2018-02-14,-3.5836,11.91,115,104,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-18,2018-02-15,-2.1889,12.22,115,105,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-19,2018-02-16,-2.6033,11.27,115,106,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-22,2018-02-20,-3.9938,11.03,115,107,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-23,2018-02-21,-4.6737,11.1,115,108,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-24,2018-02-22,-4.513,11.47,115,109,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-25,2018-02-23,-3.0321,11.58,115,110,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-26,2018-02-26,-3.0288,11.08,115,111,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-29,2018-02-27,-3.6005,13.84,115,112,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-30,2018-02-28,-3.5882,14.79,115,113,False
VIX 低位日 <15 (区间D115天),SPY,2018-01-31,2018-03-01,-5.0372,13.54,115,114,False
VIX 低位日 <15 (区间D115天),SPY,2018-02-01,2018-03-02,-4.4392,13.47,115,115,False
VIX 低位日 <15 (区间D1天),SPY,2018-03-09,2018-04-09,-6.408,14.64,1,1,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-04,2018-06-04,3.3381,14.77,16,1,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-07,2018-06-05,3.0646,14.75,16,2,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-08,2018-06-06,3.9263,14.71,16,3,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-09,2018-06-07,2.9202,13.42,16,4,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-10,2018-06-08,2.2682,13.23,16,5,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-11,2018-06-11,2.0927,12.65,16,6,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-14,2018-06-12,2.176,12.93,16,7,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-15,2018-06-13,2.5562,14.63,16,8,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-16,2018-06-14,2.3839,13.42,16,9,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-17,2018-06-15,1.8823,13.43,16,10,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-18,2018-06-18,1.9275,13.42,16,11,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-21,2018-06-19,0.7792,13.08,16,12,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-22,2018-06-20,1.2325,13.22,16,13,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-23,2018-06-21,0.3219,12.58,16,14,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-24,2018-06-22,0.7111,12.53,16,15,False
VIX 低位日 <15 (区间D16天),SPY,2018-05-25,2018-06-25,-0.4226,13.22,16,16,False
VIX 低位日 <15 (区间D1天),SPY,2018-05-30,2018-06-27,-1.1958,14.94,1,1,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-01,2018-06-29,-0.848,13.46,16,1,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-04,2018-07-02,-1.1059,12.74,16,2,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-05,2018-07-03,-1.5267,12.4,16,3,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-06,2018-07-05,-1.5465,11.64,16,4,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-07,2018-07-06,-0.703,12.13,16,5,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-08,2018-07-09,-0.1042,12.18,16,6,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-11,2018-07-10,0.1221,12.35,16,7,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-12,2018-07-11,-0.7386,12.34,16,8,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-13,2018-07-12,0.482,12.94,16,9,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-14,2018-07-13,0.3085,12.12,16,10,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-15,2018-07-16,0.7975,11.98,16,11,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-18,2018-07-17,1.4138,12.31,16,12,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-19,2018-07-18,2.0181,13.35,16,13,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-20,2018-07-19,1.4603,12.79,16,14,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-21,2018-07-20,1.9837,14.64,16,15,False
VIX 低位日 <15 (区间D16天),SPY,2018-06-22,2018-07-23,1.9873,13.77,16,16,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-05,2018-08-02,3.3979,14.97,66,1,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-06,2018-08-03,2.97,13.37,66,2,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-09,2018-08-06,2.4253,12.69,66,3,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-10,2018-08-07,2.3951,12.64,66,4,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-11,2018-08-08,3.1063,13.63,66,5,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-12,2018-08-09,2.0403,12.58,66,6,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-13,2018-08-10,1.2769,12.18,66,7,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-16,2018-08-13,0.988,12.83,66,8,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-17,2018-08-14,1.2229,12.06,66,9,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-18,2018-08-15,0.2562,12.1,66,10,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-19,2018-08-16,1.45,12.87,66,11,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-20,2018-08-17,1.9236,12.86,66,12,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-23,2018-08-20,1.9522,12.62,66,13,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-24,2018-08-21,1.6796,12.41,66,14,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-25,2018-08-22,0.7605,12.29,66,15,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-26,2018-08-23,0.8647,12.14,66,16,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-27,2018-08-24,2.164,13.03,66,17,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-30,2018-08-27,3.5113,14.26,66,18,False
VIX 低位日 <15 (区间D66天),SPY,2018-07-31,2018-08-28,3.0534,12.83,66,19,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-01,2018-08-29,3.7813,13.15,66,20,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-02,2018-08-30,2.8011,12.19,66,21,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-03,2018-08-31,2.366,11.64,66,22,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-06,2018-09-04,1.8163,11.27,66,23,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-07,2018-09-05,1.2081,10.93,66,24,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-08,2018-09-06,0.9458,10.85,66,25,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-09,2018-09-07,0.8875,11.27,66,26,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-10,2018-09-10,1.7446,13.16,66,27,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-13,2018-09-11,2.4637,14.78,66,28,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-14,2018-09-12,1.8387,13.31,66,29,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-15,2018-09-13,3.2117,14.64,66,30,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-16,2018-09-14,2.4009,13.45,66,31,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-17,2018-09-17,1.5014,12.64,66,32,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-20,2018-09-18,1.8343,12.49,66,33,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-21,2018-09-19,1.7043,12.86,66,34,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-22,2018-09-20,2.5894,12.25,66,35,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-23,2018-09-21,2.1694,12.41,66,36,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-24,2018-09-24,1.2208,11.99,66,37,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-27,2018-09-25,0.3347,12.16,66,38,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-28,2018-09-26,-0.0138,12.5,66,39,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-29,2018-09-27,-0.271,12.25,66,40,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-30,2018-09-28,0.1447,13.53,66,41,False
VIX 低位日 <15 (区间D66天),SPY,2018-08-31,2018-10-01,0.4891,12.86,66,42,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-04,2018-10-02,0.6038,13.16,66,43,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-05,2018-10-03,0.9307,13.91,66,44,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-06,2018-10-04,0.4442,14.65,66,45,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-07,2018-10-05,0.0765,14.88,66,46,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-10,2018-10-08,-0.0972,14.16,66,47,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-11,2018-10-09,-0.5708,13.22,66,48,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-12,2018-10-10,-3.7424,13.14,66,49,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-13,2018-10-11,-6.4161,12.37,66,50,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-14,2018-10-12,-5.1327,12.07,66,51,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-17,2018-10-15,-5.1635,13.68,66,52,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-18,2018-10-16,-3.6128,12.79,66,53,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-19,2018-10-17,-3.6982,11.75,66,54,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-20,2018-10-18,-5.8519,11.8,66,55,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-21,2018-10-19,-5.3906,11.68,66,56,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-24,2018-10-22,-5.5013,12.2,66,57,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-25,2018-10-23,-5.8951,12.42,66,58,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-26,2018-10-24,-8.4725,12.89,66,59,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-27,2018-10-25,-7.09,12.41,66,60,False
VIX 低位日 <15 (区间D66天),SPY,2018-09-28,2018-10-26,-8.7335,12.12,66,61,False
VIX 低位日 <15 (区间D66天),SPY,2018-10-01,2018-10-29,-9.5534,12.0,66,62,False
VIX 低位日 <15 (区间D66天),SPY,2018-10-02,2018-10-30,-8.1596,12.05,66,63,False
VIX 低位日 <15 (区间D66天),SPY,2018-10-03,2018-10-31,-7.2295,11.61,66,64,False
VIX 低位日 <15 (区间D66天),SPY,2018-10-04,2018-11-01,-5.5037,14.22,66,65,False
VIX 低位日 <15 (区间D66天),SPY,2018-10-05,2018-11-02,-5.5347,14.82,66,66,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-15,2019-03-18,1.7882,14.91,6,1,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-19,2019-03-19,1.6376,14.88,6,2,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-20,2019-03-20,1.1278,14.02,6,3,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-21,2019-03-21,2.635,14.46,6,4,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-22,2019-03-22,0.0394,13.51,6,5,False
VIX 低位日 <15 (区间D6天),SPY,2019-02-25,2019-03-25,-0.1717,14.85,6,6,False
VIX 低位日 <15 (区间D5天),SPY,2019-02-27,2019-03-27,0.1612,14.7,5,1,False
VIX 低位日 <15 (区间D5天),SPY,2019-02-28,2019-03-28,0.7284,14.78,5,2,False
VIX 低位日 <15 (区间D5天),SPY,2019-03-01,2019-03-29,0.7346,13.57,5,3,False
VIX 低位日 <15 (区间D5天),SPY,2019-03-04,2019-04-01,2.3014,14.63,5,4,False
VIX 低位日 <15 (区间D5天),SPY,2019-03-05,2019-04-02,2.4909,14.74,5,5,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-11,2019-04-08,3.7171,14.33,9,1,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-12,2019-04-09,2.798,13.77,9,2,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-13,2019-04-10,2.4703,13.41,9,3,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-14,2019-04-11,2.5075,13.5,9,4,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-15,2019-04-12,3.146,12.88,9,5,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-18,2019-04-15,2.7061,13.1,9,6,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-19,2019-04-16,2.7479,13.56,9,7,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-20,2019-04-17,2.8059,13.91,9,8,False
VIX 低位日 <15 (区间D9天),SPY,2019-03-21,2019-04-18,1.8579,13.63,9,9,False
VIX 低位日 <15 (区间D1天),SPY,2019-03-26,2019-04-24,3.9521,14.68,1,1,False
VIX 低位日 <15 (区间D26天),SPY,2019-03-28,2019-04-26,4.5242,14.43,26,1,False
VIX 低位日 <15 (区间D26天),SPY,2019-03-29,2019-04-29,4.0321,13.71,26,2,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-01,2019-04-30,2.8653,13.4,26,3,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-02,2019-05-01,2.0422,13.36,26,4,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-03,2019-05-02,1.6619,13.74,26,5,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-04,2019-05-03,2.3853,13.58,26,6,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-05,2019-05-06,1.4728,12.82,26,7,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-08,2019-05-07,-0.2978,13.18,26,8,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-09,2019-05-08,0.0766,14.28,26,9,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-10,2019-05-09,-0.5654,13.3,26,10,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-11,2019-05-10,-0.0382,13.02,26,11,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-12,2019-05-13,-3.2051,12.01,26,12,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-15,2019-05-14,-2.2658,12.32,26,13,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-16,2019-05-15,-1.7577,12.18,26,14,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-17,2019-05-16,-0.6046,12.6,26,15,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-18,2019-05-17,-1.4413,12.09,26,16,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-22,2019-05-20,-2.1773,12.42,26,17,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-23,2019-05-21,-2.175,12.28,26,18,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-24,2019-05-22,-2.2585,13.14,26,19,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-25,2019-05-23,-3.3932,13.25,26,20,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-26,2019-05-24,-3.6229,12.73,26,21,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-29,2019-05-28,-4.6687,13.11,26,22,False
VIX 低位日 <15 (区间D26天),SPY,2019-04-30,2019-05-29,-5.3568,13.12,26,23,False
VIX 低位日 <15 (区间D26天),SPY,2019-05-01,2019-05-30,-4.3796,14.8,26,24,False
VIX 低位日 <15 (区间D26天),SPY,2019-05-02,2019-05-31,-5.464,14.42,26,25,False
VIX 低位日 <15 (区间D26天),SPY,2019-05-03,2019-06-03,-6.6184,12.87,26,26,False
VIX 低位日 <15 (区间D2天),SPY,2019-05-21,2019-06-19,2.2861,14.95,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2019-05-22,2019-06-20,3.5815,14.75,2,2,False
VIX 低位日 <15 (区间D2天),SPY,2019-06-19,2019-07-18,1.9689,14.33,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2019-06-20,2019-07-19,0.4428,14.75,2,2,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-01,2019-07-30,1.7114,14.06,21,1,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-02,2019-07-31,0.3373,12.93,21,2,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-03,2019-08-01,-1.3253,12.57,21,3,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-05,2019-08-02,-1.9567,13.28,21,4,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-08,2019-08-05,-4.3798,13.96,21,5,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-09,2019-08-06,-3.1596,14.09,21,6,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-10,2019-08-07,-3.5632,13.03,21,7,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-11,2019-08-08,-1.901,12.93,21,8,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-12,2019-08-09,-3.0035,12.39,21,9,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-15,2019-08-12,-4.2161,12.68,21,10,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-16,2019-08-13,-2.4118,12.86,21,11,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-17,2019-08-14,-4.6483,13.97,21,12,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-18,2019-08-15,-4.7452,13.53,21,13,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-19,2019-08-16,-2.7997,14.45,21,14,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-22,2019-08-19,-1.8698,13.53,21,15,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-23,2019-08-20,-3.313,12.61,21,16,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-24,2019-08-21,-2.9823,12.07,21,17,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-25,2019-08-22,-2.5467,12.74,21,18,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-26,2019-08-23,-5.6819,12.16,21,19,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-29,2019-08-26,-4.4649,12.83,21,20,False
VIX 低位日 <15 (区间D21天),SPY,2019-07-30,2019-08-27,-4.6056,13.94,21,21,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-11,2019-10-09,-2.9908,14.61,7,1,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-12,2019-10-10,-2.6719,14.22,7,2,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-13,2019-10-11,-1.5975,13.74,7,3,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-16,2019-10-14,-1.4026,14.67,7,4,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-17,2019-10-15,-0.6779,14.44,7,5,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-18,2019-10-16,-0.8967,13.95,7,6,False
VIX 低位日 <15 (区间D7天),SPY,2019-09-19,2019-10-17,-0.5978,14.05,7,7,False
VIX 低位日 <15 (区间D1天),SPY,2019-09-23,2019-10-21,0.5969,14.91,1,1,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-14,2019-11-11,4.1899,14.57,35,1,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-15,2019-11-12,3.386,13.54,35,2,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-16,2019-11-13,3.5858,13.68,35,3,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-17,2019-11-14,3.4316,13.79,35,4,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-18,2019-11-15,4.6381,14.25,35,5,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-21,2019-11-18,4.0101,14.0,35,6,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-22,2019-11-19,4.3209,14.46,35,7,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-23,2019-11-20,3.6314,14.01,35,8,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-24,2019-11-21,3.2959,13.71,35,9,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-25,2019-11-22,3.1034,12.65,35,10,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-28,2019-11-25,3.3201,13.11,35,11,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-29,2019-11-26,3.585,13.2,35,12,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-30,2019-11-27,3.7285,12.33,35,13,False
VIX 低位日 <15 (区间D35天),SPY,2019-10-31,2019-11-29,3.6198,13.22,35,14,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-01,2019-12-02,1.7966,12.3,35,15,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-04,2019-12-03,0.7092,12.83,35,16,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-05,2019-12-04,1.4429,13.1,35,17,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-06,2019-12-05,1.6021,12.62,35,18,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-07,2019-12-06,2.1708,12.73,35,19,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-08,2019-12-09,1.599,12.07,35,20,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-11,2019-12-10,1.6799,12.69,35,21,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-12,2019-12-11,1.754,12.68,35,22,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-13,2019-12-12,2.5979,13.0,35,23,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-14,2019-12-13,2.5101,13.05,35,24,False
VIX 低位日 <15 (区间D35天),SPY,2019-11-15,2019-12-16,2.4728,12.05,35,25,False
